id,Name,MSRP,Year,Make,Model,Body Type,Mileage,Current_Price
403,acura tsx,30710,2009,acura,tsx,wagon,99903.0,9495.0
404,acura tsx,30710,2009,acura,tsx,wagon,166653.0,5769.0
405,acura tsx,30710,2009,acura,tsx,wagon,94177.0,10200.0
406,acura tsx,30710,2009,acura,tsx,wagon,132461.0,7990.0
407,acura tsx,30710,2009,acura,tsx,wagon,83486.0,10500.0
408,acura tsx,30710,2009,acura,tsx,wagon,101630.0,8500.0
409,acura tsx,30710,2009,acura,tsx,wagon,93490.0,11998.0
410,acura tsx,30710,2009,acura,tsx,wagon,128405.0,9905.0
411,acura tsx,30710,2009,acura,tsx,wagon,99988.0,7995.0
412,acura tsx,30710,2009,acura,tsx,wagon,120909.0,8900.0
413,acura tsx,30710,2009,acura,tsx,wagon,128480.0,10998.0
414,acura tsx,30710,2009,acura,tsx,wagon,115336.0,8990.0
415,acura tsx,30710,2009,acura,tsx,wagon,87445.0,12895.0
416,acura tsx,30710,2009,acura,tsx,wagon,79663.0,11995.0
417,acura tsx,30710,2009,acura,tsx,wagon,104088.0,11025.0
418,acura tsx,30710,2009,acura,tsx,wagon,120512.0,11895.0
419,acura tsx,30710,2009,acura,tsx,wagon,120638.0,7500.0
420,acura tsx,30710,2009,acura,tsx,wagon,82085.0,8999.0
421,acura tsx,30710,2009,acura,tsx,wagon,115621.0,7999.0
422,acura tsx,30710,2009,acura,tsx,wagon,122620.0,9000.0
423,acura tsx,30710,2009,acura,tsx,wagon,102393.0,9795.0
424,acura tsx,30710,2009,acura,tsx,wagon,88089.0,11895.0
425,acura tsx,30710,2009,acura,tsx,wagon,93785.0,11998.0
426,acura tsx,30710,2009,acura,tsx,wagon,161711.0,8500.0
427,acura tsx,30710,2009,acura,tsx,wagon,112884.0,9999.0
428,acura tsx,30710,2009,acura,tsx,wagon,111366.0,7995.0
429,acura tsx,30710,2009,acura,tsx,wagon,155972.0,8500.0
430,acura tsx,30710,2009,acura,tsx,wagon,109331.0,9999.0
431,acura tsx,30710,2009,acura,tsx,wagon,172508.0,7550.0
432,acura tsx,30710,2009,acura,tsx,wagon,117515.0,6995.0
433,acura tsx,30710,2009,acura,tsx,wagon,122621.0,8992.0
434,acura tsx,30710,2009,acura,tsx,wagon,122000.0,7500.0
435,acura tsx,30710,2009,acura,tsx,wagon,55629.0,14998.0
436,acura tsx,30710,2009,acura,tsx,wagon,116000.0,9000.0
437,acura tsx,30710,2009,acura,tsx,wagon,118061.0,11495.0
438,acura tsx,30710,2009,acura,tsx,wagon,115632.0,10998.0
439,acura tsx,30710,2009,acura,tsx,wagon,123955.0,9995.0
440,acura rdx,35070,2010,acura,rdx,sport utility,54839.0,14288.0
441,acura rdx,35070,2010,acura,rdx,sport utility,107672.0,10224.0
442,acura rdx,35070,2010,acura,rdx,sport utility,113024.0,9319.0
443,acura rdx,35070,2010,acura,rdx,sport utility,93873.0,11580.0
444,acura rdx,35070,2010,acura,rdx,sport utility,110360.0,10998.0
445,acura rdx,35070,2010,acura,rdx,sport utility,124364.0,9365.0
446,acura rdx,35070,2010,acura,rdx,sport utility,95818.0,12998.0
447,acura rdx,35070,2010,acura,rdx,sport utility,109890.0,11195.0
448,acura rdx,35070,2010,acura,rdx,sport utility,62897.0,11490.0
449,acura rdx,35070,2010,acura,rdx,sport utility,50187.0,14950.0
450,acura rdx,35070,2010,acura,rdx,sport utility,88442.0,11995.0
451,acura rdx,35070,2010,acura,rdx,sport utility,110824.0,11995.0
452,acura rdx,35070,2010,acura,rdx,sport utility,110938.0,11000.0
453,acura rdx,35070,2010,acura,rdx,sport utility,114544.0,9450.0
454,acura rdx,35070,2010,acura,rdx,sport utility,95231.0,8999.0
455,acura rdx,35070,2010,acura,rdx,sport utility,87941.0,13695.0
456,acura rdx,35070,2010,acura,rdx,sport utility,106453.0,11998.0
457,acura rdx,35070,2010,acura,rdx,sport utility,168931.0,7394.0
458,acura rdx,35070,2010,acura,rdx,sport utility,114294.0,8995.0
459,acura rdx,35070,2010,acura,rdx,sport utility,103157.0,13495.0
460,acura rdx,35070,2010,acura,rdx,sport utility,116544.0,12975.0
461,acura rdx,35070,2010,acura,rdx,sport utility,99615.0,11998.0
462,acura rdx,35070,2010,acura,rdx,sport utility,114310.0,10988.0
463,acura rdx,35070,2010,acura,rdx,sport utility,63085.0,12995.0
464,acura rdx,35070,2010,acura,rdx,sport utility,128280.0,11599.0
465,acura rdx,35070,2010,acura,rdx,sport utility,89090.0,14998.0
466,acura rdx,35070,2010,acura,rdx,sport utility,113406.0,11996.0
467,acura rdx,35070,2010,acura,rdx,sport utility,104671.0,10995.0
468,acura rdx,35070,2010,acura,rdx,sport utility,88067.0,14875.0
469,acura rdx,35070,2010,acura,rdx,sport utility,72130.0,11995.0
470,acura rdx,35070,2010,acura,rdx,sport utility,121252.0,9999.0
471,acura rdx,35070,2010,acura,rdx,sport utility,68900.0,11450.0
472,acura rdx,35070,2010,acura,rdx,sport utility,91080.0,11999.0
473,acura rdx,35070,2010,acura,rdx,sport utility,152527.0,9967.0
474,acura rdx,35070,2010,acura,rdx,sport utility,83787.0,13998.0
475,acura rdx,35070,2010,acura,rdx,sport utility,97595.0,13998.0
476,acura rdx,35070,2010,acura,rdx,sport utility,118509.0,9993.0
477,acura rdx,35070,2010,acura,rdx,sport utility,66448.0,13975.0
478,acura rl,50540,2010,acura,rl,sedan,79176.0,14998.0
479,acura rl,50540,2010,acura,rl,sedan,77141.0,14998.0
480,acura tl,39245,2010,acura,tl,sedan,120830.0,9419.0
481,acura tl,39245,2010,acura,tl,sedan,78828.0,13300.0
482,acura tl,39245,2010,acura,tl,sedan,144457.0,10350.0
483,acura tsx,33630,2010,acura,tsx,wagon,92932.0,9881.0
484,acura tsx,33630,2010,acura,tsx,wagon,99000.0,10495.0
485,acura tsx,33630,2010,acura,tsx,wagon,80820.0,10843.0
486,acura tsx,33630,2010,acura,tsx,wagon,114000.0,9899.0
487,acura tsx,33630,2010,acura,tsx,wagon,114093.0,9500.0
488,acura tsx,33630,2010,acura,tsx,wagon,115828.0,10964.0
489,acura tsx,33630,2010,acura,tsx,wagon,103674.0,11870.0
490,acura zdx,50770,2010,acura,zdx,hatchback,99790.0,13925.0
491,acura zdx,50770,2010,acura,zdx,hatchback,54294.0,17994.0
492,acura zdx,50770,2010,acura,zdx,hatchback,93560.0,15995.0
493,acura zdx,50770,2010,acura,zdx,hatchback,76045.0,19700.0
494,acura zdx,50770,2010,acura,zdx,hatchback,63497.0,17700.0
495,acura zdx,50770,2010,acura,zdx,hatchback,87551.0,17999.0
496,acura zdx,50770,2010,acura,zdx,hatchback,82286.0,15991.0
497,acura zdx,50770,2010,acura,zdx,hatchback,89300.0,17900.0
498,acura zdx,50770,2010,acura,zdx,hatchback,72000.0,18750.0
499,acura zdx,50770,2010,acura,zdx,hatchback,60847.0,17900.0
500,acura zdx,50770,2010,acura,zdx,hatchback,74088.0,20000.0
501,acura rdx,35445,2011,acura,rdx,sport utility,25994.0,14599.0
502,acura rdx,35445,2011,acura,rdx,sport utility,67956.0,12900.0
503,acura rdx,35445,2011,acura,rdx,sport utility,91451.0,12493.0
504,acura rdx,35445,2011,acura,rdx,sport utility,74124.0,13997.0
505,acura rdx,35445,2011,acura,rdx,sport utility,93743.0,12990.0
506,acura rdx,35445,2011,acura,rdx,sport utility,76346.0,13445.0
507,acura rdx,35445,2011,acura,rdx,sport utility,110582.0,12885.0
508,acura rdx,35445,2011,acura,rdx,sport utility,67431.0,12999.0
509,acura rl,51175,2011,acura,rl,sedan,55830.0,17998.0
510,acura rl,51175,2011,acura,rl,sedan,46857.0,18998.0
511,acura tsx,33930,2011,acura,tsx,wagon,63202.0,12995.0
512,acura rdx,35445,2012,acura,rdx,sport utility,71423.0,12995.0
513,acura rdx,35445,2012,acura,rdx,sport utility,56425.0,15000.0
514,acura rdx,35445,2012,acura,rdx,sport utility,119361.0,11499.0
515,acura rdx,35445,2012,acura,rdx,sport utility,117864.0,10495.0
516,acura rl,52175,2012,acura,rl,sedan,102059.0,13998.0
517,acura rl,52175,2012,acura,rl,sedan,102059.0,16998.0
518,acura tsx,34330,2012,acura,tsx,wagon,55315.0,14995.0
519,acura tsx,34330,2012,acura,tsx,wagon,58000.0,14500.0
520,acura tsx,34330,2012,acura,tsx,wagon,52079.0,16550.0
521,acura rdx,36870,2013,acura,rdx,sport utility,65129.0,17392.0
522,acura rdx,36870,2013,acura,rdx,sport utility,75100.0,14982.0
523,acura rdx,36870,2013,acura,rdx,sport utility,43753.0,18899.0
524,acura rdx,36870,2013,acura,rdx,sport utility,119844.0,11899.0
525,acura rdx,36870,2013,acura,rdx,sport utility,84843.0,15599.0
526,acura rdx,36870,2013,acura,rdx,sport utility,88714.0,15977.0
527,acura rdx,36870,2013,acura,rdx,sport utility,81972.0,18988.0
528,acura rdx,36870,2013,acura,rdx,sport utility,40669.0,18996.0
529,acura rdx,36870,2013,acura,rdx,sport utility,53430.0,17478.0
530,acura tsx,34830,2013,acura,tsx,wagon,93069.0,12950.0
531,acura tsx,34830,2013,acura,tsx,wagon,47585.0,13900.0
532,acura rdx,37070,2014,acura,rdx,sport utility,52559.0,18588.0
533,acura rdx,37070,2014,acura,rdx,sport utility,62241.0,18440.0
534,acura rdx,37070,2014,acura,rdx,sport utility,70847.0,16098.0
535,acura rdx,37070,2014,acura,rdx,sport utility,19528.0,24995.0
536,acura rdx,37070,2014,acura,rdx,sport utility,54904.0,17995.0
537,acura rdx,37070,2014,acura,rdx,sport utility,32664.0,22998.0
538,acura rdx,37070,2014,acura,rdx,sport utility,29125.0,20000.0
539,acura rdx,37070,2014,acura,rdx,sport utility,23763.0,23998.0
540,acura rlx,57200,2014,acura,rlx,sedan,98560.0,17998.0
541,acura rlx,57200,2014,acura,rlx,sedan,39359.0,21520.0
542,acura rlx,57200,2014,acura,rlx,sedan,54371.0,19989.0
543,acura rdx,37645,2015,acura,rdx,sport utility,54430.0,21496.0
544,acura rdx,37645,2015,acura,rdx,sport utility,48884.0,18999.0
545,acura rdx,37645,2015,acura,rdx,sport utility,44380.0,22757.0
546,acura rdx,37645,2015,acura,rdx,sport utility,38757.0,21987.0
547,acura rdx,37645,2015,acura,rdx,sport utility,44993.0,22998.0
548,acura rdx,37645,2015,acura,rdx,sport utility,31462.0,24988.0
549,acura tlx,38122,2015,acura,tlx,sedan,40432.0,17889.0
550,acura ilx,31395,2016,acura,ilx,sedan,40412.0,14999.0
551,acura ilx,31395,2016,acura,ilx,sedan,28443.0,15399.0
552,acura ilx,31395,2016,acura,ilx,sedan,28260.0,18718.0
553,acura ilx,31395,2016,acura,ilx,sedan,36251.0,16800.0
554,acura ilx,31395,2016,acura,ilx,sedan,21999.0,18395.0
555,acura ilx,31395,2016,acura,ilx,sedan,21238.0,17782.0
556,acura ilx,31395,2016,acura,ilx,sedan,27764.0,15994.0
557,acura ilx,31395,2016,acura,ilx,sedan,35224.0,16991.0
558,acura ilx,31395,2016,acura,ilx,sedan,24921.0,16559.0
559,acura ilx,31395,2016,acura,ilx,sedan,30760.0,16489.0
560,acura ilx,31395,2016,acura,ilx,sedan,14660.0,18597.0
561,acura ilx,31395,2016,acura,ilx,sedan,28397.0,17897.0
562,acura ilx,31395,2016,acura,ilx,sedan,10796.0,20990.0
563,acura ilx,31395,2016,acura,ilx,sedan,50866.0,16400.0
564,acura ilx,31395,2016,acura,ilx,sedan,12909.0,19600.0
565,acura ilx,31395,2016,acura,ilx,sedan,21955.0,18954.0
566,acura ilx,31395,2016,acura,ilx,sedan,40412.0,14999.0
567,acura ilx,31395,2016,acura,ilx,sedan,18469.0,15999.0
568,acura ilx,31395,2016,acura,ilx,sedan,17779.0,18998.0
569,acura ilx,31395,2016,acura,ilx,sedan,28443.0,15399.0
570,acura ilx,31395,2016,acura,ilx,sedan,19510.0,16995.0
571,acura ilx,31395,2016,acura,ilx,sedan,16527.0,19580.0
572,acura ilx,31395,2016,acura,ilx,sedan,30610.0,17995.0
573,acura ilx,31395,2016,acura,ilx,sedan,26117.0,16789.0
574,acura ilx,31395,2016,acura,ilx,sedan,37636.0,16998.0
575,acura ilx,31395,2016,acura,ilx,sedan,40412.0,14999.0
576,acura ilx,31395,2016,acura,ilx,sedan,15267.0,19998.0
577,acura ilx,31395,2016,acura,ilx,sedan,24073.0,14999.0
578,acura ilx,31395,2016,acura,ilx,sedan,32079.0,14999.0
579,acura ilx,31395,2016,acura,ilx,sedan,29436.0,17496.0
580,acura ilx,31395,2016,acura,ilx,sedan,17468.0,15999.0
581,acura ilx,31395,2016,acura,ilx,sedan,23384.0,18000.0
582,acura ilx,31395,2016,acura,ilx,sedan,5635.0,19900.0
583,acura ilx,31395,2016,acura,ilx,sedan,33377.0,17200.0
584,acura ilx,31395,2016,acura,ilx,sedan,44575.0,16981.0
585,acura ilx,31395,2016,acura,ilx,sedan,21448.0,17901.0
586,acura ilx,31395,2016,acura,ilx,sedan,24913.0,16995.0
587,acura ilx,31395,2016,acura,ilx,sedan,32989.0,17995.0
588,acura ilx,31395,2016,acura,ilx,sedan,25660.0,17700.0
589,acura ilx,31395,2016,acura,ilx,sedan,40412.0,14999.0
590,acura ilx,31395,2016,acura,ilx,sedan,12909.0,19600.0
591,acura ilx,31395,2016,acura,ilx,sedan,40412.0,14999.0
592,acura ilx,31395,2016,acura,ilx,sedan,12909.0,19600.0
593,acura ilx,31395,2016,acura,ilx,sedan,30425.0,14999.0
594,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
595,acura ilx,31395,2016,acura,ilx,sedan,14915.0,18599.0
596,acura ilx,31395,2016,acura,ilx,sedan,24016.0,15999.0
597,acura ilx,31395,2016,acura,ilx,sedan,25891.0,15999.0
598,acura ilx,31395,2016,acura,ilx,sedan,40412.0,14999.0
599,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
600,acura ilx,31395,2016,acura,ilx,sedan,23665.0,18800.0
601,acura ilx,31395,2016,acura,ilx,sedan,22741.0,17900.0
602,acura ilx,31395,2016,acura,ilx,sedan,33377.0,17200.0
603,acura ilx,31395,2016,acura,ilx,sedan,22741.0,17900.0
604,acura ilx,31395,2016,acura,ilx,sedan,23665.0,18800.0
605,acura ilx,31395,2016,acura,ilx,sedan,25660.0,17700.0
606,acura ilx,31395,2016,acura,ilx,sedan,40378.0,17995.0
607,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
608,acura ilx,31395,2016,acura,ilx,sedan,23394.0,18998.0
609,acura ilx,31395,2016,acura,ilx,sedan,16160.0,19998.0
610,acura ilx,31395,2016,acura,ilx,sedan,19349.0,18500.0
611,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
612,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
613,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
614,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
615,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
616,acura ilx,31395,2016,acura,ilx,sedan,29012.0,18995.0
617,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
618,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
619,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
620,acura ilx,31395,2016,acura,ilx,sedan,20888.0,15999.0
621,acura ilx,31395,2016,acura,ilx,sedan,12909.0,19600.0
622,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
623,acura ilx,31395,2016,acura,ilx,sedan,12909.0,19600.0
624,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
625,acura ilx,31395,2016,acura,ilx,sedan,17471.0,17770.0
626,acura ilx,31395,2016,acura,ilx,sedan,40412.0,14999.0
627,acura ilx,31395,2016,acura,ilx,sedan,53708.0,14750.0
628,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
629,acura ilx,31395,2016,acura,ilx,sedan,23665.0,18800.0
630,acura ilx,31395,2016,acura,ilx,sedan,25660.0,17700.0
631,acura ilx,31395,2016,acura,ilx,sedan,16826.0,17998.0
632,acura ilx,31395,2016,acura,ilx,sedan,22628.0,19977.0
633,acura ilx,31395,2016,acura,ilx,sedan,51001.0,14956.0
634,acura ilx,31395,2016,acura,ilx,sedan,28883.0,19998.0
635,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
636,acura ilx,31395,2016,acura,ilx,sedan,26149.0,19998.0
637,acura ilx,31395,2016,acura,ilx,sedan,12909.0,19600.0
638,acura ilx,31395,2016,acura,ilx,sedan,20451.0,17998.0
639,acura ilx,31395,2016,acura,ilx,sedan,12909.0,19600.0
640,acura ilx,31395,2016,acura,ilx,sedan,37766.0,17481.0
641,acura ilx,31395,2016,acura,ilx,sedan,12909.0,19600.0
642,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
643,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
644,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
645,acura ilx,31395,2016,acura,ilx,sedan,12909.0,19600.0
646,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
647,acura ilx,31395,2016,acura,ilx,sedan,12909.0,19600.0
648,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
649,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
650,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
651,acura ilx,31395,2016,acura,ilx,sedan,12909.0,19600.0
652,acura ilx,31395,2016,acura,ilx,sedan,8632.0,19998.0
653,acura ilx,31395,2016,acura,ilx,sedan,15605.0,20998.0
654,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
655,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
656,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
657,acura ilx,31395,2016,acura,ilx,sedan,32635.0,17900.0
658,acura ilx,31395,2016,acura,ilx,sedan,17983.0,17998.0
659,acura ilx,31395,2016,acura,ilx,sedan,18944.0,18998.0
660,acura ilx,31395,2016,acura,ilx,sedan,59031.0,16998.0
661,acura ilx,31395,2016,acura,ilx,sedan,26525.0,18998.0
662,acura ilx,31395,2016,acura,ilx,sedan,26100.0,17998.0
663,acura ilx,31395,2016,acura,ilx,sedan,20583.0,19599.0
664,acura ilx,31395,2016,acura,ilx,sedan,51332.0,16599.0
665,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
666,acura ilx,31395,2016,acura,ilx,sedan,25637.0,18998.0
667,acura ilx,31395,2016,acura,ilx,sedan,36054.0,18599.0
668,acura ilx,31395,2016,acura,ilx,sedan,21909.0,20599.0
669,acura ilx,31395,2016,acura,ilx,sedan,28774.0,17998.0
670,acura ilx,31395,2016,acura,ilx,sedan,23634.0,18998.0
671,acura ilx,31395,2016,acura,ilx,sedan,16305.0,19599.0
672,acura ilx,31395,2016,acura,ilx,sedan,8638.0,19998.0
673,acura ilx,31395,2016,acura,ilx,sedan,12909.0,19600.0
674,acura ilx,31395,2016,acura,ilx,sedan,26408.0,19998.0
675,acura ilx,31395,2016,acura,ilx,sedan,24988.0,18998.0
676,acura ilx,31395,2016,acura,ilx,sedan,16448.0,19998.0
677,acura ilx,31395,2016,acura,ilx,sedan,27886.0,19599.0
678,acura ilx,31395,2016,acura,ilx,sedan,35169.0,18397.0
679,acura ilx,31395,2016,acura,ilx,sedan,36496.0,17500.0
680,acura ilx,31395,2016,acura,ilx,sedan,19050.0,19599.0
681,acura ilx,31395,2016,acura,ilx,sedan,32910.0,22533.0
682,acura ilx,31395,2016,acura,ilx,sedan,30022.0,19998.0
683,acura ilx,31395,2016,acura,ilx,sedan,21896.0,17900.0
684,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
685,acura ilx,31395,2016,acura,ilx,sedan,34269.0,18998.0
686,acura ilx,31395,2016,acura,ilx,sedan,10225.0,19200.0
687,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
688,acura ilx,31395,2016,acura,ilx,sedan,25188.0,17998.0
689,acura ilx,31395,2016,acura,ilx,sedan,33895.0,17700.0
690,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
691,acura ilx,31395,2016,acura,ilx,sedan,35462.0,18998.0
692,acura ilx,31395,2016,acura,ilx,sedan,15458.0,18998.0
693,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
694,acura ilx,31395,2016,acura,ilx,sedan,23171.0,18998.0
695,acura ilx,31395,2016,acura,ilx,sedan,22942.0,18998.0
696,acura ilx,31395,2016,acura,ilx,sedan,28893.0,18998.0
697,acura ilx,31395,2016,acura,ilx,sedan,10225.0,19200.0
698,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
699,acura ilx,31395,2016,acura,ilx,sedan,33895.0,17700.0
700,acura ilx,31395,2016,acura,ilx,sedan,33895.0,17700.0
701,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
702,acura ilx,31395,2016,acura,ilx,sedan,25625.0,18998.0
703,acura ilx,31395,2016,acura,ilx,sedan,20403.0,19998.0
704,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
705,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
706,acura ilx,31395,2016,acura,ilx,sedan,19530.0,20998.0
707,acura ilx,31395,2016,acura,ilx,sedan,33895.0,17700.0
708,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
709,acura ilx,31395,2016,acura,ilx,sedan,10225.0,19200.0
710,acura ilx,31395,2016,acura,ilx,sedan,36496.0,17500.0
711,acura ilx,31395,2016,acura,ilx,sedan,18667.0,19599.0
712,acura ilx,31395,2016,acura,ilx,sedan,21386.0,19998.0
713,acura ilx,31395,2016,acura,ilx,sedan,12194.0,20998.0
714,acura ilx,31395,2016,acura,ilx,sedan,28028.0,19998.0
715,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
716,acura ilx,31395,2016,acura,ilx,sedan,23890.0,17500.0
717,acura ilx,31395,2016,acura,ilx,sedan,64202.0,14998.0
718,acura ilx,31395,2016,acura,ilx,sedan,10225.0,19200.0
719,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
720,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
721,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
722,acura ilx,31395,2016,acura,ilx,sedan,27806.0,18999.0
723,acura ilx,31395,2016,acura,ilx,sedan,10225.0,19200.0
724,acura ilx,31395,2016,acura,ilx,sedan,35993.0,17998.0
725,acura ilx,31395,2016,acura,ilx,sedan,27388.0,18998.0
726,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
727,acura ilx,31395,2016,acura,ilx,sedan,17641.0,18998.0
728,acura ilx,31395,2016,acura,ilx,sedan,27827.0,18000.0
729,acura ilx,31395,2016,acura,ilx,sedan,10225.0,19200.0
730,acura ilx,31395,2016,acura,ilx,sedan,30079.0,18599.0
731,acura ilx,31395,2016,acura,ilx,sedan,35925.0,15991.0
732,acura ilx,31395,2016,acura,ilx,sedan,25281.0,18998.0
733,acura ilx,31395,2016,acura,ilx,sedan,39919.0,17397.0
734,acura ilx,31395,2016,acura,ilx,sedan,6267.0,20599.0
735,acura ilx,31395,2016,acura,ilx,sedan,29775.0,18097.0
736,acura ilx,31395,2016,acura,ilx,sedan,23503.0,18998.0
737,acura ilx,31395,2016,acura,ilx,sedan,27932.0,17998.0
738,acura ilx,31395,2016,acura,ilx,sedan,13202.0,20599.0
739,acura ilx,31395,2016,acura,ilx,sedan,30511.0,18599.0
740,acura ilx,31395,2016,acura,ilx,sedan,20307.0,17998.0
741,acura ilx,31395,2016,acura,ilx,sedan,18939.0,20998.0
742,acura ilx,31395,2016,acura,ilx,sedan,26427.0,17998.0
743,acura ilx,31395,2016,acura,ilx,sedan,48815.0,18697.0
744,acura ilx,31395,2016,acura,ilx,sedan,21727.0,17998.0
745,acura ilx,31395,2016,acura,ilx,sedan,20300.0,17998.0
746,acura ilx,31395,2016,acura,ilx,sedan,22099.0,18998.0
747,acura ilx,31395,2016,acura,ilx,sedan,12029.0,18998.0
748,acura ilx,31395,2016,acura,ilx,sedan,37465.0,20998.0
749,acura ilx,31395,2016,acura,ilx,sedan,24634.0,18998.0
750,acura ilx,31395,2016,acura,ilx,sedan,44634.0,17998.0
751,acura ilx,31395,2016,acura,ilx,sedan,30761.0,17998.0
752,acura ilx,31395,2016,acura,ilx,sedan,17976.0,20998.0
753,acura ilx,31395,2016,acura,ilx,sedan,26820.0,18998.0
754,acura ilx,31395,2016,acura,ilx,sedan,16415.0,15999.0
755,acura ilx,31395,2016,acura,ilx,sedan,12246.0,19998.0
756,acura ilx,31395,2016,acura,ilx,sedan,20888.0,15999.0
757,acura ilx,31395,2016,acura,ilx,sedan,19159.0,19097.0
758,acura ilx,31395,2016,acura,ilx,sedan,20947.0,19998.0
759,acura ilx,31395,2016,acura,ilx,sedan,29916.0,18598.0
760,acura ilx,31395,2016,acura,ilx,sedan,21946.0,18998.0
761,acura ilx,31395,2016,acura,ilx,sedan,30249.0,18599.0
762,acura ilx,31395,2016,acura,ilx,sedan,60696.0,16500.0
763,acura ilx,31395,2016,acura,ilx,sedan,35540.0,19998.0
